time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20121130T174118,689.93,1500,1500,690.47,100,100
20121130T174121,689.93,1500,1500,690.47,400,400
20121130T174123,689.93,1500,1500,690.48,100,100
20121130T174124,689.93,1500,1500,690.47,400,400
20121130T174125,689.99,100,100,690.47,400,400
20121130T174130,689.99,100,100,690.46,100,100
20121130T174132,690.,200,200,690.46,100,100
20121130T174146,690.1,100,100,690.46,100,100
20121130T174147,690.09,100,100,690.46,100,100
20121130T174157,690.09,100,100,690.48,100,100
20121130T174158,690.53,100,100,690.77,100,100
20121130T174206,690.53,100,100,690.81,100,100
20121130T174211,690.53,100,100,690.77,100,100
20121130T174214,690.53,100,100,690.81,100,100
20121130T174218,690.53,100,100,690.77,900,900
20121130T174220,690.53,100,100,690.99,100,100
20121130T174222,690.56,100,100,690.99,100,100
20121130T174223,690.53,100,100,690.99,100,100
20121130T174226,690.58,100,100,690.99,200,200
20121130T174229,690.58,100,100,690.98,100,100
20121130T174230,690.65,100,100,690.97,1500,1500
20121130T174231,690.58,200,200,690.97,1500,1500
20121130T174241,690.58,200,200,690.96,300,300
20121130T174243,690.58,200,200,690.95,100,100
20121130T174247,690.59,100,100,690.95,100,100
20121130T174248,690.19,100,100,690.72,100,100
20121130T174249,690.1,100,100,690.62,100,100
20121130T174250,690.1,100,100,690.61,100,100
20121130T174306,690.13,100,100,690.61,100,100
20121130T174308,690.13,200,200,690.61,100,100
20121130T174309,690.18,100,100,690.61,100,100
20121130T174311,690.13,100,100,690.61,100,100
20121130T174314,690.13,100,100,690.57,500,500
20121130T174316,690.13,100,100,690.56,200,200
20121130T174318,690.14,100,100,690.56,200,200
20121130T174327,690.13,100,100,690.56,200,200
20121130T174334,690.,200,200,690.55,100,100
20121130T174336,690.,200,200,690.54,200,200
20121130T174338,690.,200,200,690.53,200,200
20121130T174342,690.,100,100,690.53,200,200
20121130T174344,690.03,200,200,690.52,300,300
20121130T174346,690.03,200,200,690.51,100,100
20121130T174358,690.,100,100,690.51,100,100
20121130T174402,690.08,600,600,690.51,100,100
20121130T174404,690.08,600,600,690.5,600,600
20121130T174405,690.08,600,600,690.49,100,100
20121130T174407,690.08,600,600,690.49,200,200
20121130T174410,690.08,600,600,690.49,100,100
20121130T174427,690.,100,100,690.49,100,100
20121130T174434,690.,100,100,690.48,100,100
20121130T174436,690.08,400,400,690.47,100,100
20121130T174454,690.11,100,100,690.47,100,100
20121130T174503,690.08,300,300,690.47,100,100
20121130T174510,690.08,300,300,690.46,200,200
20121130T174512,690.08,300,300,690.45,100,100
20121130T174518,690.,200,200,690.45,100,100
20121130T174528,690.08,300,300,690.45,100,100
20121130T174530,690.08,300,300,690.5,100,100
20121130T174535,690.13,200,200,690.51,400,400
20121130T174538,690.08,300,300,690.51,400,400
20121130T174540,690.08,300,300,690.5,200,200
20121130T174541,690.08,300,300,690.5,100,100
20121130T174543,690.26,200,200,690.5,100,100
20121130T174544,690.42,100,100,690.55,100,100
20121130T174546,690.42,200,200,690.6,100,100
20121130T174547,690.42,200,200,690.69,100,100
20121130T174549,690.42,300,300,690.92,100,100
20121130T174602,690.44,600,600,690.92,100,100
20121130T174610,690.44,600,600,690.96,100,100
20121130T174613,690.47,100,100,690.96,100,100
20121130T174615,690.58,100,100,690.96,100,100
20121130T174620,690.58,100,100,690.97,1100,1100
20121130T174623,690.59,100,100,690.97,1100,1100
20121130T174627,690.61,100,100,690.97,1100,1100
20121130T174631,690.62,100,100,690.97,1200,1200
20121130T174640,690.62,100,100,690.96,200,200
20121130T174644,690.62,100,100,690.96,300,300
20121130T174646,690.63,100,100,690.92,200,200
20121130T174647,690.63,100,100,690.92,100,100
20121130T174654,690.63,100,100,690.82,200,200
20121130T174701,690.64,100,100,690.82,200,200
20121130T174706,690.64,100,100,690.82,100,100
20121130T174714,690.54,100,100,690.82,100,100
20121130T174724,690.54,100,100,690.81,100,100
20121130T174727,690.54,100,100,690.8,200,200
20121130T174729,690.54,100,100,690.79,100,100
20121130T174733,690.54,100,100,690.8,200,200
20121130T174740,690.54,100,100,690.86,100,100
20121130T174742,690.54,100,100,690.91,200,200
20121130T174744,690.58,100,100,690.91,100,100
20121130T174745,690.63,100,100,690.92,100,100
20121130T174747,690.54,100,100,690.92,100,100
20121130T174751,690.54,100,100,690.89,100,100
20121130T174802,690.58,200,200,690.89,100,100
20121130T174803,690.54,100,100,690.89,100,100
20121130T174804,690.68,300,300,690.89,100,100
20121130T174806,690.68,100,100,690.89,100,100
20121130T174807,690.56,500,500,690.89,100,100
20121130T174816,690.56,500,500,690.81,100,100
20121130T174819,690.56,300,300,690.81,100,100
20121130T174821,690.56,400,400,690.81,100,100
20121130T174842,690.44,200,200,690.81,100,100
20121130T174845,690.4,100,100,690.81,100,100
20121130T174847,690.38,1100,1100,690.81,100,100
20121130T174852,690.53,200,200,690.8,300,300
20121130T174853,690.54,600,600,690.8,300,300
20121130T174901,690.54,200,200,690.8,300,300
20121130T174903,690.49,100,100,690.8,100,100
20121130T174911,690.53,100,100,690.8,100,100
20121130T174919,690.58,300,300,690.8,100,100
20121130T174926,690.58,400,400,690.8,100,100
20121130T174930,690.59,100,100,690.8,100,100
20121130T175002,690.58,300,300,690.8,100,100
20121130T175006,690.44,200,200,690.77,100,100
20121130T175009,690.44,200,200,690.8,100,100
20121130T175010,690.45,100,100,690.8,100,100
20121130T175014,690.47,100,100,690.8,100,100
20121130T175016,690.48,200,200,690.8,100,100
20121130T175019,690.49,100,100,690.8,100,100
20121130T175023,690.44,100,100,690.79,100,100
20121130T175025,690.44,300,300,690.79,100,100
20121130T175027,690.44,300,300,690.79,200,200
20121130T175029,690.44,300,300,690.77,100,100
20121130T175030,690.44,300,300,690.78,100,100
20121130T175034,690.48,1500,1500,690.78,100,100
20121130T175037,690.48,1500,1500,690.77,100,100
20121130T175046,690.51,100,100,690.77,200,200
20121130T175051,690.48,1400,1400,690.77,300,300
20121130T175056,690.48,1400,1400,690.77,400,400
20121130T175057,690.48,1400,1400,690.76,400,400
20121130T175106,690.48,1400,1400,690.74,100,100
20121130T175111,690.48,1400,1400,690.77,100,100
20121130T175111,690.48,1400,1400,690.82,100,100
20121130T175112,690.58,300,300,690.97,100,100
20121130T175114,690.58,100,100,690.97,100,100
20121130T175117,690.58,200,200,690.97,100,100
20121130T175119,690.58,200,200,690.96,300,300
20121130T175126,690.58,300,300,690.96,300,300
20121130T175133,690.58,200,200,690.97,100,100
20121130T175135,690.58,500,500,690.97,100,100
20121130T175142,690.58,500,500,690.96,100,100
20121130T175147,690.58,500,500,690.98,100,100
20121130T175149,690.62,500,500,690.98,100,100
20121130T175152,690.62,500,500,690.87,1000,1000
20121130T175154,690.62,600,600,690.87,1000,1000
20121130T175155,690.62,700,700,690.87,100,100
20121130T175157,690.62,700,700,690.87,1000,1000
20121130T175158,690.62,800,800,690.87,100,100
20121130T175201,690.62,800,800,690.87,1000,1000
20121130T175202,690.62,900,900,690.87,1000,1000
20121130T175206,690.65,200,200,690.87,1000,1000
20121130T175211,690.88,300,300,690.99,100,100
20121130T175212,690.88,300,300,691.,100,100
20121130T175213,690.88,200,200,691.,100,100
20121130T175216,690.88,300,300,691.,100,100
20121130T175219,690.88,300,300,691.11,200,200
20121130T175222,690.88,300,300,691.07,200,200
20121130T175223,690.88,300,300,691.06,100,100
20121130T175223,690.88,100,100,691.06,100,100
20121130T175224,690.65,200,200,690.92,100,100
20121130T175226,690.65,300,300,691.06,100,100
20121130T175236,690.65,300,300,691.05,100,100
20121130T175238,690.65,400,400,691.05,100,100
20121130T175243,690.65,500,500,691.05,100,100
20121130T175302,690.66,200,200,691.05,100,100
20121130T175304,690.73,200,200,691.05,100,100
20121130T175309,690.68,100,100,691.05,100,100
20121130T175310,690.73,100,100,691.05,100,100
20121130T175316,690.73,200,200,691.1,200,200
20121130T175317,690.78,300,300,691.16,300,300
20121130T175324,690.78,300,300,691.15,100,100
20121130T175331,690.96,200,200,691.31,100,100
20121130T175333,690.96,300,300,691.51,100,100
20121130T175334,691.22,200,200,691.51,100,100
20121130T175340,691.29,100,100,691.81,100,100
20121130T175343,691.29,600,600,691.82,100,100
20121130T175345,691.3,100,100,691.8,100,100
20121130T175346,691.3,1000,1000,691.89,100,100
20121130T175350,691.45,600,600,691.9,100,100
20121130T175351,691.67,500,500,691.9,100,100
20121130T175353,691.61,100,100,691.9,100,100
20121130T175354,691.48,100,100,691.9,100,100
20121130T175356,691.35,200,200,691.87,100,100
20121130T175400,691.35,200,200,691.9,100,100
20121130T175406,691.38,1500,1500,691.9,100,100
20121130T175407,691.35,200,200,691.9,100,100
20121130T175408,691.38,1500,1500,691.9,100,100
20121130T175410,691.48,100,100,691.9,100,100
20121130T175413,691.53,100,100,691.9,100,100
20121130T175428,691.53,100,100,691.9,200,200
20121130T175432,691.64,600,600,691.9,200,200
20121130T175432,691.64,600,600,691.92,400,400
20121130T175433,691.64,100,100,691.99,200,200
20121130T175437,691.53,100,100,692.,100,100
20121130T175437,691.53,800,800,692.,100,100
20121130T175439,691.53,800,800,692.,300,300
20121130T175441,691.63,100,100,692.,300,300
20121130T175443,691.68,1300,1300,692.,300,300
20121130T175445,691.68,1000,1000,692.,300,300
20121130T175459,691.84,600,600,692.,300,300
20121130T175500,692.02,200,200,692.03,100,100
20121130T175501,692.02,200,200,692.36,500,500
20121130T175503,692.02,200,200,692.45,100,100
20121130T175506,692.02,300,300,692.45,100,100
20121130T175507,692.09,200,200,692.45,100,100
20121130T175511,692.09,100,100,692.45,100,100
20121130T175512,692.08,600,600,692.5,200,200
20121130T175514,692.16,100,100,692.45,100,100
20121130T175516,692.08,600,600,692.45,100,100
20121130T175518,692.08,900,900,692.45,100,100
20121130T175519,692.08,1100,1100,692.45,100,100
20121130T175521,692.08,1600,1600,692.45,100,100
20121130T175522,692.08,1300,1300,692.45,100,100
20121130T175530,692.08,500,500,692.45,100,100
20121130T175531,692.08,1000,1000,692.45,100,100
20121130T175532,692.08,1000,1000,692.44,100,100
20121130T175535,692.08,200,200,692.44,100,100
20121130T175537,692.08,200,200,692.38,200,200
20121130T175538,692.,100,100,692.37,100,100
20121130T175540,692.,100,100,692.3,100,100
20121130T175546,691.8,300,300,692.3,100,100
20121130T175548,691.83,200,200,692.3,100,100
20121130T175550,691.94,600,600,692.3,100,100
20121130T175551,691.94,200,200,692.3,100,100
20121130T175553,691.94,200,200,692.29,100,100
20121130T175601,691.94,200,200,692.28,100,100
20121130T175602,691.94,300,300,692.28,100,100
20121130T175604,691.94,100,100,692.12,100,100
20121130T175609,691.94,100,100,692.17,200,200
20121130T175611,691.83,100,100,692.16,100,100
20121130T175613,691.84,300,300,692.16,100,100
20121130T175615,691.84,100,100,692.21,200,200
20121130T175617,691.9,100,100,692.21,100,100
20121130T175618,691.9,300,300,692.21,100,100
20121130T175619,691.9,300,300,692.03,100,100
20121130T175621,691.73,800,800,692.03,100,100
20121130T175622,691.9,300,300,692.03,100,100
20121130T175626,692.03,200,200,692.21,100,100
20121130T175629,691.9,300,300,692.21,100,100
20121130T175636,691.9,300,300,692.2,300,300
20121130T175642,691.9,300,300,692.21,100,100
20121130T175654,691.91,100,100,692.21,100,100
20121130T175700,691.91,100,100,692.2,100,100
20121130T175706,691.91,100,100,692.17,100,100
20121130T175714,691.91,300,300,692.17,100,100
20121130T175718,691.93,100,100,692.17,100,100
20121130T175724,691.93,100,100,692.16,100,100
20121130T175726,692.16,200,200,692.25,100,100
20121130T175726,692.16,400,400,692.5,200,200
20121130T175737,692.18,600,600,692.57,1500,1500
20121130T175738,692.18,1900,1900,692.56,100,100
20121130T175747,692.18,1900,1900,692.62,100,100
20121130T175750,692.28,700,700,692.62,100,100
20121130T175755,692.28,100,100,692.62,100,100
20121130T175757,692.28,100,100,692.59,100,100
20121130T175759,692.28,1000,1000,692.59,100,100
20121130T175804,692.28,200,200,692.59,100,100
20121130T175807,692.35,200,200,692.77,200,200
20121130T175810,692.35,100,100,692.77,200,200
20121130T175811,692.38,300,300,692.77,200,200
20121130T175812,692.38,200,200,692.77,200,200
20121130T175818,692.38,200,200,692.66,100,100
20121130T175822,692.44,200,200,692.66,100,100
20121130T175828,692.44,200,200,692.71,100,100
20121130T175830,692.48,200,200,692.71,100,100
20121130T175832,692.48,200,200,692.79,400,400
20121130T175841,692.53,1500,1500,692.78,200,200
20121130T175844,692.53,100,100,692.78,200,200
20121130T175852,692.53,100,100,692.69,100,100
20121130T175855,692.65,100,100,692.79,400,400
20121130T175856,692.65,100,100,692.79,300,300
20121130T175857,692.65,200,200,692.92,200,200
20121130T175901,692.65,200,200,692.97,100,100
20121130T175905,692.65,200,200,692.99,200,200
20121130T175909,692.48,200,200,692.75,100,100
20121130T175923,692.44,200,200,692.62,100,100
20121130T175926,692.44,200,200,692.62,200,200
20121130T175928,692.18,700,700,692.62,200,200
20121130T175931,692.18,200,200,692.62,100,100
20121130T175937,692.31,100,100,692.62,100,100
20121130T175941,692.19,100,100,692.62,100,100
20121130T175946,692.24,200,200,692.62,100,100
20121130T175948,692.24,100,100,692.61,200,200
20121130T175954,692.25,100,100,692.61,200,200
20121130T175956,692.26,100,100,692.62,100,100
20121130T175958,692.28,200,200,692.6,100,100
20121130T175959,692.45,100,100,692.82,100,100
20121130T180001,692.46,100,100,692.82,100,100
20121130T180012,692.46,100,100,692.87,200,200
20121130T180014,692.46,100,100,692.87,100,100
20121130T180018,692.47,100,100,692.99,100,100
20121130T180025,692.51,100,100,692.99,100,100
20121130T180027,692.58,100,100,692.99,100,100
20121130T180028,692.59,100,100,692.99,100,100
20121130T180036,692.64,200,200,693.,1800,1800
20121130T180038,692.64,100,100,692.99,300,300
20121130T180040,692.64,100,100,692.99,400,400
20121130T180043,692.77,200,200,692.99,100,100
20121130T180044,692.77,400,400,693.,1800,1800
20121130T180045,692.77,400,400,692.99,100,100
20121130T180047,692.77,400,400,693.,1800,1800
20121130T180048,692.78,100,100,693.,1800,1800
20121130T180052,692.89,100,100,693.24,200,200
20121130T180053,692.89,200,200,693.24,200,200
20121130T180055,692.89,200,200,693.24,100,100
20121130T180057,692.89,400,400,693.32,200,200
20121130T180100,692.89,100,100,693.32,200,200
20121130T180116,692.89,300,300,693.31,400,400
20121130T180117,692.89,300,300,693.12,200,200
20121130T180120,692.89,300,300,693.12,100,100
20121130T180121,692.89,200,200,693.12,100,100
20121130T180126,692.89,200,200,693.12,200,200
20121130T180127,692.9,100,100,693.12,200,200
20121130T180129,692.91,100,100,693.12,200,200
20121130T180130,692.92,100,100,693.26,100,100
20121130T180131,692.93,100,100,693.3,100,100
20121130T180133,693.06,100,100,693.32,200,200
20121130T180135,693.1,200,200,693.32,200,200
20121130T180138,693.1,200,200,693.26,100,100
20121130T180143,693.1,200,200,693.19,100,100
20121130T180144,693.1,100,100,693.19,100,100
20121130T180145,692.95,300,300,693.32,300,300
20121130T180146,692.95,300,300,693.32,200,200
20121130T180147,693.,100,100,693.25,100,100
20121130T180201,693.,100,100,693.24,100,100
20121130T180204,693.,100,100,693.25,100,100
20121130T180214,693.,100,100,693.13,100,100
20121130T180217,692.95,100,100,693.13,100,100
20121130T180219,692.89,200,200,693.13,100,100
20121130T180224,692.89,200,200,693.12,100,100
20121130T180226,692.73,300,300,693.,700,700
20121130T180228,692.73,300,300,692.99,200,200
20121130T180244,692.73,800,800,692.99,200,200
20121130T180249,692.73,800,800,692.98,200,200
20121130T180252,692.74,100,100,692.98,200,200
20121130T180257,692.74,100,100,692.98,100,100
20121130T180257,692.73,300,300,692.97,100,100
20121130T180258,692.59,100,100,692.97,100,100
20121130T180302,692.32,100,100,692.72,100,100
20121130T180304,692.41,100,100,692.71,100,100
20121130T180305,692.41,200,200,692.7,100,100
20121130T180307,692.41,200,200,692.72,100,100
20121130T180312,692.41,200,200,692.7,100,100
20121130T180314,692.41,200,200,692.69,300,300
20121130T180316,692.53,500,500,692.69,200,200
20121130T180319,692.53,500,500,692.77,100,100
20121130T180321,692.53,500,500,692.82,100,100
20121130T180322,692.59,100,100,692.82,100,100
20121130T180325,692.59,100,100,692.87,100,100
20121130T180326,692.59,100,100,692.99,100,100
20121130T180329,692.59,100,100,692.92,100,100
20121130T180334,692.59,100,100,692.91,100,100
20121130T180338,692.59,100,100,692.91,200,200
20121130T180346,692.53,500,500,692.91,200,200
20121130T180350,692.53,500,500,692.9,100,100
20121130T180353,692.53,500,500,692.9,200,200
20121130T180358,692.53,500,500,692.89,100,100
20121130T180400,692.53,200,200,692.89,100,100
20121130T180402,692.53,100,100,692.89,100,100
20121130T180411,692.53,100,100,692.86,100,100
20121130T180414,692.53,100,100,692.85,100,100
20121130T180416,692.53,100,100,692.83,100,100
20121130T180418,692.53,100,100,692.84,100,100
20121130T180434,692.53,100,100,692.83,100,100
20121130T180434,692.53,100,100,692.84,200,200
20121130T180436,692.53,100,100,692.82,100,100
20121130T180439,692.53,100,100,692.81,100,100
20121130T180444,692.53,100,100,692.66,100,100
20121130T180452,692.54,100,100,692.6,200,200
20121130T180454,692.54,100,100,692.6,300,300
20121130T180455,692.47,100,100,692.59,100,100
20121130T180458,692.47,100,100,692.58,100,100
20121130T180500,692.4,100,100,692.58,100,100
20121130T180501,692.44,100,100,692.58,100,100
20121130T180502,692.44,100,100,692.57,100,100
20121130T180506,692.4,100,100,692.57,100,100
20121130T180507,692.4,200,200,692.57,100,100
20121130T180508,692.42,100,100,692.88,100,100
20121130T180509,692.53,200,200,692.88,400,400
20121130T180513,692.53,100,100,692.88,400,400
20121130T180515,692.53,200,200,692.88,400,400
20121130T180525,692.53,200,200,692.87,100,100
20121130T180533,692.53,200,200,692.87,200,200
20121130T180535,692.53,200,200,692.87,300,300
20121130T180537,692.53,200,200,692.86,100,100
20121130T180540,692.53,200,200,692.86,200,200
20121130T180542,692.53,200,200,692.86,100,100
20121130T180545,692.53,200,200,692.86,200,200
20121130T180556,692.53,200,200,692.86,300,300
20121130T180601,692.53,200,200,692.83,100,100
20121130T180602,692.53,200,200,692.82,100,100
20121130T180618,692.53,200,200,692.82,400,400
20121130T180620,692.63,200,200,692.82,400,400
20121130T180622,692.54,100,100,692.82,400,400
20121130T180624,692.55,100,100,692.82,400,400
20121130T180625,692.55,100,100,692.82,500,500
20121130T180630,692.54,100,100,692.82,400,400
20121130T180635,692.55,100,100,692.82,400,400
20121130T180645,692.54,100,100,692.82,400,400
20121130T180707,692.43,1600,1600,692.75,100,100
20121130T180721,692.43,1700,1700,692.75,100,100
20121130T180722,692.87,400,400,692.99,200,200
20121130T180723,692.89,100,100,693.,700,700
20121130T180725,692.93,100,100,693.18,100,100
20121130T180726,692.94,100,100,693.18,100,100
20121130T180728,692.96,100,100,693.24,100,100
20121130T180735,692.85,200,200,693.24,100,100
20121130T180739,692.85,200,200,693.1,100,100
20121130T180824,692.68,100,100,693.05,100,100
20121130T180826,692.67,100,100,693.05,100,100
20121130T180837,692.58,200,200,693.04,100,100
20121130T180839,692.58,100,100,693.02,200,200
20121130T180840,692.58,100,100,693.02,100,100
20121130T180842,692.58,100,100,693.,1000,1000
20121130T180845,692.58,100,100,692.99,100,100
20121130T180847,692.58,100,100,692.99,200,200
20121130T180848,692.58,100,100,692.98,100,100
20121130T180857,692.58,100,100,692.96,100,100
20121130T180918,692.95,200,200,692.96,100,100
20121130T180919,692.99,100,100,693.,1000,1000
20121130T180920,692.99,100,100,693.,100,100
20121130T180920,693.,100,100,693.17,200,200
20121130T180921,692.94,100,100,693.31,200,200
20121130T180924,692.94,100,100,693.22,100,100
20121130T180929,692.83,100,100,693.21,100,100
20121130T180931,692.63,100,100,693.,100,100
20121130T180934,692.58,100,100,693.,100,100
20121130T180936,692.63,100,100,693.12,1400,1400
20121130T180937,692.63,200,200,693.07,400,400
20121130T180939,692.63,400,400,693.07,300,300
20121130T180940,692.64,100,100,693.07,300,300
20121130T180944,692.68,200,200,693.12,900,900
20121130T180945,692.68,100,100,693.12,900,900
20121130T180950,692.64,100,100,693.11,100,100
20121130T180958,692.64,100,100,693.09,100,100
20121130T180959,692.65,100,100,693.09,100,100
20121130T181005,692.65,100,100,693.11,100,100
20121130T181006,692.65,100,100,693.11,200,200
20121130T181007,692.65,100,100,693.,100,100
20121130T181028,692.65,100,100,692.97,300,300
20121130T181031,692.65,100,100,693.13,100,100
20121130T181035,692.73,100,100,693.13,100,100
20121130T181041,692.74,100,100,693.13,100,100
20121130T181043,693.,100,100,693.18,200,200
20121130T181045,693.,100,100,693.18,300,300
20121130T181047,693.,100,100,693.18,200,200
20121130T181048,692.76,200,200,693.18,200,200
20121130T181054,692.76,200,200,693.,1300,1300
20121130T181058,692.76,100,100,693.,1300,1300
20121130T181059,692.83,100,100,693.,1300,1300
20121130T181101,692.76,100,100,693.,1300,1300
20121130T181105,692.6,100,100,692.98,100,100
20121130T181106,692.43,100,100,692.76,100,100
20121130T181107,692.43,100,100,692.74,100,100
20121130T181109,692.44,100,100,692.74,100,100
20121130T181111,692.45,100,100,692.74,100,100
20121130T181117,692.45,100,100,692.69,100,100
20121130T181120,692.45,100,100,692.69,200,200
20121130T181138,692.46,100,100,692.62,100,100
20121130T181139,692.46,100,100,692.56,100,100
20121130T181140,692.26,100,100,692.48,100,100
20121130T181141,692.24,100,100,692.43,100,100
20121130T181141,692.24,100,100,692.42,100,100
20121130T181142,692.5,100,100,692.66,100,100
20121130T181155,692.5,100,100,692.69,100,100
20121130T181155,692.5,100,100,692.84,100,100
20121130T181159,692.5,100,100,692.82,200,200
20121130T181205,692.5,100,100,692.81,100,100
20121130T181207,692.5,100,100,692.71,100,100
20121130T181208,692.5,300,300,692.81,100,100
20121130T181215,692.5,300,300,692.82,200,200
20121130T181217,692.5,300,300,692.84,100,100
20121130T181224,692.5,300,300,692.83,100,100
20121130T181231,692.5,300,300,692.8,100,100
20121130T181233,692.5,300,300,692.79,100,100
20121130T181237,692.53,300,300,692.8,100,100
20121130T181240,692.58,100,100,692.8,200,200
20121130T181243,692.58,300,300,692.84,100,100
20121130T181244,692.58,300,300,692.84,200,200
20121130T181246,692.58,100,100,692.84,200,200
20121130T181248,692.53,200,200,692.84,200,200
20121130T181256,692.53,200,200,692.82,1100,1100
20121130T181303,692.53,300,300,692.82,1100,1100
20121130T181304,692.58,100,100,692.82,1100,1100
20121130T181307,692.58,100,100,692.82,1500,1500
20121130T181312,692.59,300,300,692.82,1500,1500
20121130T181315,692.6,300,300,692.82,1500,1500
20121130T181318,692.61,300,300,692.82,1500,1500
20121130T181321,692.62,300,300,692.82,1500,1500
20121130T181324,692.62,300,300,692.81,100,100
20121130T181325,692.59,200,200,692.81,200,200
20121130T181328,692.59,300,300,692.81,200,200
20121130T181332,692.59,200,200,692.81,100,100
20121130T181353,692.59,200,200,692.82,400,400
20121130T181354,692.59,200,200,692.85,100,100
20121130T181404,692.59,200,200,692.81,200,200
20121130T181417,692.59,200,200,692.81,100,100
20121130T181417,692.59,200,200,692.82,1000,1000
20121130T181419,692.84,200,200,692.92,100,100
20121130T181420,692.8,500,500,692.92,100,100
20121130T181422,692.8,500,500,692.91,100,100
20121130T181426,692.76,100,100,692.91,100,100
20121130T181430,692.97,100,100,693.1,100,100
20121130T181432,692.77,100,100,693.1,100,100
20121130T181436,692.78,100,100,693.1,100,100
20121130T181437,692.77,100,100,693.1,100,100
20121130T181440,692.78,100,100,693.1,100,100
20121130T181447,692.78,100,100,693.09,100,100
20121130T181456,692.78,100,100,693.08,100,100
20121130T181509,692.78,100,100,693.14,200,200
20121130T181510,692.78,100,100,693.14,100,100
20121130T181514,692.79,200,200,693.14,100,100
20121130T181518,692.79,200,200,693.13,100,100
20121130T181527,692.79,200,200,693.12,1000,1000
20121130T181529,692.79,100,100,693.12,1000,1000
20121130T181540,692.79,200,200,693.12,1000,1000
20121130T181544,692.79,300,300,693.12,1000,1000
20121130T181559,692.79,200,200,693.12,1000,1000
20121130T181627,692.79,200,200,692.97,100,100
20121130T181636,692.79,200,200,693.12,1000,1000
20121130T181637,692.8,100,100,693.12,1000,1000
20121130T181649,692.8,1000,1000,693.12,1000,1000
20121130T181658,692.8,1000,1000,693.12,900,900
20121130T181703,692.96,100,100,693.12,900,900
20121130T181706,692.8,1000,1000,693.12,1000,1000
20121130T181709,692.8,1000,1000,693.12,900,900
20121130T181710,692.8,1000,1000,693.11,100,100
20121130T181716,692.8,1000,1000,693.11,200,200
20121130T181723,692.8,1000,1000,693.11,100,100
20121130T181724,692.8,1000,1000,693.02,300,300
20121130T181727,692.8,1000,1000,693.01,100,100
20121130T181734,692.8,1000,1000,693.01,200,200
20121130T181738,692.8,1000,1000,693.01,100,100
20121130T181741,692.8,1000,1000,693.06,200,200
20121130T181743,692.8,1000,1000,693.06,100,100
20121130T181745,692.8,1000,1000,693.11,100,100
20121130T181746,692.79,200,200,693.11,200,200
20121130T181748,692.79,200,200,693.,100,100
20121130T181749,692.76,100,100,693.,100,100
20121130T181750,692.59,100,100,693.,100,100
20121130T181751,692.59,100,100,693.,200,200
20121130T181756,692.59,100,100,692.99,100,100
20121130T181758,692.59,200,200,692.99,100,100
20121130T181800,692.63,500,500,692.99,100,100
20121130T181804,692.66,100,100,692.8,200,200
20121130T181805,692.66,100,100,692.79,200,200
20121130T181806,692.53,400,400,692.79,200,200
20121130T181811,692.54,100,100,692.79,200,200
20121130T181821,692.54,100,100,692.79,400,400
20121130T181829,692.65,100,100,692.79,400,400
20121130T181834,692.8,200,200,692.83,100,100
20121130T181834,692.8,200,200,692.89,100,100
20121130T181834,692.84,100,100,692.9,100,100
20121130T181834,692.84,100,100,692.94,100,100
20121130T181835,692.84,100,100,693.,200,200
20121130T181836,692.84,100,100,693.,100,100
20121130T181840,692.54,100,100,693.,300,300
20121130T181841,692.54,100,100,693.,100,100
20121130T181845,692.64,100,100,693.,100,100
20121130T181848,692.58,100,100,693.,100,100
20121130T181853,692.52,100,100,693.,100,100
20121130T181912,692.53,300,300,693.,100,100
20121130T181916,692.64,100,100,693.,100,100
20121130T181924,692.64,100,100,693.,600,600
20121130T181928,692.64,200,200,693.,600,600
20121130T181941,692.64,100,100,693.,600,600
20121130T181949,692.54,200,200,692.82,200,200
20121130T181954,692.54,200,200,692.77,100,100
20121130T181955,692.54,200,200,692.87,200,200
20121130T181957,692.54,200,200,692.87,100,100
20121130T182001,692.54,200,200,692.87,200,200
20121130T182004,692.54,200,200,692.87,100,100
20121130T182012,692.54,200,200,692.82,200,200
20121130T182014,692.54,200,200,692.82,100,100
20121130T182021,692.54,200,200,692.87,200,200
20121130T182022,692.54,200,200,692.86,200,200
20121130T182024,692.54,400,400,692.86,200,200
20121130T182032,692.54,500,500,692.77,100,100
20121130T182035,692.54,400,400,692.77,100,100
20121130T182038,692.54,400,400,692.82,300,300
20121130T182039,692.54,400,400,692.82,800,800
20121130T182043,692.54,400,400,692.86,200,200
20121130T182045,692.54,500,500,692.86,200,200
20121130T182052,692.54,500,500,692.84,100,100
20121130T182100,692.54,600,600,692.84,100,100
20121130T182104,692.61,300,300,692.86,200,200
20121130T182133,692.61,400,400,692.86,200,200
20121130T182139,692.61,500,500,692.86,200,200
20121130T182146,692.61,500,500,692.85,100,100
20121130T182207,692.61,500,500,692.86,200,200
20121130T182220,692.63,200,200,692.86,200,200
20121130T182224,692.63,200,200,692.85,100,100
20121130T182233,692.73,200,200,693.,600,600
20121130T182239,692.73,200,200,692.9,100,100
20121130T182307,692.73,200,200,692.95,100,100
20121130T182309,692.73,200,200,692.99,100,100
20121130T182314,692.73,200,200,692.99,200,200
20121130T182316,692.73,200,200,693.,600,600
20121130T182318,692.73,200,200,692.97,1000,1000
20121130T182319,692.73,200,200,692.96,100,100
20121130T182328,692.73,200,200,692.97,1200,1200
20121130T182330,692.63,300,300,692.97,900,900
