time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20121130T184903,583.32,100,100,583.5,200,200
20121130T184906,583.33,100,100,583.5,200,200
20121130T184907,583.33,100,100,583.5,100,100
20121130T184909,583.4,700,700,583.5,100,100
20121130T184909,583.4,500,500,583.47,100,100
20121130T184910,583.33,100,100,583.46,200,200
20121130T184912,583.33,100,100,583.46,100,100
20121130T184914,583.4,100,100,583.46,100,100
20121130T184916,583.3,500,500,583.46,100,100
20121130T184918,583.34,100,100,583.46,100,100
20121130T184919,583.34,100,100,583.41,300,300
20121130T184920,583.2,500,500,583.41,300,300
20121130T184922,583.2,1000,1000,583.38,200,200
20121130T184922,583.17,100,100,583.4,100,100
20121130T184923,583.1,100,100,583.28,100,100
20121130T184924,583.11,100,100,583.26,300,300
20121130T184925,583.02,100,100,583.34,100,100
20121130T184926,583.13,200,200,583.38,100,100
20121130T184930,583.34,100,100,583.5,200,200
20121130T184931,583.34,100,100,583.4,1000,1000
20121130T184932,583.36,100,100,583.58,100,100
20121130T184933,583.39,100,100,583.58,100,100
20121130T184933,583.4,100,100,583.61,100,100
20121130T184933,583.48,300,300,583.68,100,100
20121130T184934,583.61,100,100,583.68,100,100
20121130T184934,583.61,100,100,583.72,100,100
20121130T184936,583.59,100,100,583.67,100,100
20121130T184939,583.47,100,100,583.59,400,400
20121130T184941,583.5,100,100,583.59,400,400
20121130T184942,583.15,300,300,583.52,100,100
20121130T184943,583.45,1900,1900,583.56,100,100
20121130T184945,583.46,100,100,583.56,100,100
20121130T184947,583.46,100,100,583.54,300,300
20121130T184949,583.31,100,100,583.6,100,100
20121130T184951,583.5,200,200,583.63,100,100
20121130T184952,583.45,300,300,583.65,500,500
20121130T184954,583.46,100,100,583.65,500,500
20121130T184956,583.47,200,200,583.65,500,500
20121130T184958,583.48,200,200,583.63,300,300
20121130T184959,583.51,200,200,583.65,500,500
20121130T185004,583.51,200,200,583.64,200,200
20121130T185005,583.54,200,200,583.74,200,200
20121130T185006,583.66,200,200,583.8,100,100
20121130T185008,583.69,100,100,583.83,300,300
20121130T185009,583.69,200,200,583.87,200,200
20121130T185011,583.7,100,100,583.86,100,100
20121130T185012,583.7,200,200,583.86,100,100
20121130T185015,583.7,200,200,583.85,100,100
20121130T185016,583.64,1600,1600,583.67,300,300
20121130T185016,583.64,1600,1600,583.61,400,400
20121130T185016,583.55,100,100,583.61,400,400
20121130T185016,583.43,600,600,583.54,100,100
20121130T185016,583.3,100,100,583.51,100,100
20121130T185017,583.3,100,100,583.43,600,600
20121130T185018,583.36,700,700,583.51,100,100
20121130T185018,583.36,700,700,583.54,100,100
20121130T185018,583.37,200,200,583.54,100,100
20121130T185019,583.37,200,200,583.67,200,200
20121130T185020,583.36,700,700,583.65,500,500
20121130T185022,583.37,200,200,583.65,600,600
20121130T185024,583.42,500,500,583.65,600,600
20121130T185026,583.45,500,500,583.65,500,500
20121130T185029,583.45,500,500,583.65,200,200
20121130T185030,583.57,300,300,583.72,200,200
20121130T185030,583.62,100,100,583.8,100,100
20121130T185031,583.62,100,100,583.83,100,100
20121130T185034,583.62,300,300,583.83,100,100
20121130T185037,583.63,100,100,583.85,100,100
20121130T185038,583.63,300,300,583.85,100,100
20121130T185039,583.63,300,300,583.83,1000,1000
20121130T185040,583.64,300,300,583.8,400,400
20121130T185043,583.64,200,200,583.8,400,400
20121130T185046,583.64,300,300,583.8,400,400
20121130T185049,583.5,900,900,583.76,100,100
20121130T185051,583.5,900,900,583.71,500,500
20121130T185053,583.5,900,900,583.61,100,100
20121130T185054,583.51,200,200,583.72,100,100
20121130T185056,583.51,100,100,583.68,300,300
20121130T185059,583.5,900,900,583.68,300,300
20121130T185101,583.5,900,900,583.63,100,100
20121130T185103,583.51,100,100,583.68,100,100
20121130T185104,583.51,100,100,583.73,100,100
20121130T185105,583.52,600,600,583.73,100,100
20121130T185107,583.51,100,100,583.72,100,100
20121130T185108,583.57,100,100,583.73,100,100
20121130T185109,583.57,100,100,583.7,100,100
20121130T185110,583.57,200,200,583.7,100,100
20121130T185113,583.54,100,100,583.7,100,100
20121130T185114,583.51,100,100,583.7,100,100
20121130T185116,583.58,100,100,583.7,100,100
20121130T185117,583.58,100,100,583.71,100,100
20121130T185118,583.58,100,100,583.78,200,200
20121130T185119,583.74,100,100,583.81,100,100
20121130T185121,583.73,500,500,583.82,100,100
20121130T185123,583.58,100,100,583.81,100,100
20121130T185124,583.51,100,100,583.73,100,100
20121130T185126,583.62,100,100,583.73,100,100
20121130T185130,583.57,100,100,583.73,100,100
20121130T185132,583.54,1500,1500,583.73,100,100
20121130T185133,583.61,100,100,583.73,100,100
20121130T185134,583.64,200,200,583.83,100,100
20121130T185137,583.65,400,400,583.86,100,100
20121130T185137,583.65,400,400,583.81,2500,2500
20121130T185137,583.65,400,400,583.81,2200,2200
20121130T185138,583.69,300,300,583.81,2200,2200
20121130T185140,583.68,100,100,583.81,1900,1900
20121130T185140,583.81,100,100,583.86,100,100
20121130T185141,583.69,300,300,583.86,100,100
20121130T185142,583.7,500,500,583.83,100,100
20121130T185144,583.7,400,400,583.83,100,100
20121130T185145,583.68,500,500,583.83,200,200
20121130T185146,583.64,100,100,583.82,100,100
20121130T185147,583.65,100,100,583.83,200,200
20121130T185152,583.65,100,100,583.81,100,100
20121130T185153,583.63,100,100,583.69,100,100
20121130T185153,583.43,300,300,583.69,200,200
20121130T185154,583.4,500,500,583.59,100,100
20121130T185155,583.44,100,100,583.59,100,100
20121130T185156,583.38,800,800,583.59,100,100
20121130T185157,583.38,2000,2000,583.61,100,100
20121130T185158,583.39,400,400,583.69,200,200
20121130T185201,583.4,100,100,583.63,100,100
20121130T185202,583.4,200,200,583.64,100,100
20121130T185205,583.44,100,100,583.64,100,100
20121130T185207,583.45,100,100,583.63,100,100
20121130T185209,583.45,200,200,583.61,100,100
20121130T185211,583.46,600,600,583.61,100,100
20121130T185213,583.49,100,100,583.58,100,100
20121130T185215,583.49,100,100,583.63,100,100
20121130T185216,583.49,200,200,583.63,100,100
20121130T185219,583.5,100,100,583.64,100,100
20121130T185221,583.49,200,200,583.6,100,100
20121130T185223,583.49,200,200,583.6,200,200
20121130T185224,583.44,500,500,583.59,100,100
20121130T185226,583.45,100,100,583.59,200,200
20121130T185227,583.44,500,500,583.59,200,200
20121130T185231,583.44,500,500,583.56,100,100
20121130T185235,583.44,300,300,583.55,100,100
20121130T185236,583.44,400,400,583.55,100,100
20121130T185237,583.41,100,100,583.44,100,100
20121130T185237,583.41,400,400,583.44,100,100
20121130T185238,583.31,200,200,583.44,100,100
20121130T185239,583.39,100,100,583.54,100,100
20121130T185240,583.43,200,200,583.54,100,100
20121130T185242,583.31,400,400,583.48,300,300
20121130T185244,583.32,200,200,583.48,300,300
20121130T185245,583.36,100,100,583.45,100,100
20121130T185246,583.36,100,100,583.46,300,300
20121130T185248,583.31,100,100,583.46,300,300
20121130T185248,583.3,200,200,583.45,100,100
20121130T185248,583.23,100,100,583.25,200,200
20121130T185249,583.12,100,100,583.3,100,100
20121130T185251,583.12,100,100,583.3,300,300
20121130T185252,583.05,500,500,583.3,100,100
20121130T185254,583.05,500,500,583.3,300,300
20121130T185257,583.06,100,100,583.28,100,100
20121130T185258,583.09,100,100,583.29,200,200
20121130T185259,583.1,1000,1000,583.21,600,600
20121130T185301,583.01,100,100,583.2,200,200
20121130T185303,583.01,100,100,583.13,100,100
20121130T185304,583.,1100,1100,583.1,200,200
20121130T185304,582.97,100,100,583.1,200,200
20121130T185306,582.83,200,200,583.01,200,200
20121130T185306,582.8,200,200,582.97,100,100
20121130T185308,582.76,100,100,582.97,100,100
20121130T185309,582.77,100,100,582.97,100,100
20121130T185310,582.75,300,300,582.89,200,200
20121130T185311,582.75,300,300,582.88,100,100
20121130T185313,582.75,300,300,582.87,100,100
20121130T185316,582.84,100,100,583.09,100,100
20121130T185317,582.75,100,100,583.06,100,100
20121130T185317,582.72,100,100,582.99,100,100
20121130T185318,582.7,200,200,582.97,500,500
20121130T185320,582.75,100,100,582.93,200,200
20121130T185321,582.76,100,100,582.9,500,500
20121130T185321,582.76,100,100,582.93,100,100
20121130T185322,582.79,500,500,582.93,100,100
20121130T185324,582.76,100,100,582.93,100,100
20121130T185325,582.74,100,100,582.92,100,100
20121130T185327,582.82,100,100,583.02,200,200
20121130T185329,582.9,5100,5100,583.11,200,200
20121130T185330,583.01,200,200,583.24,100,100
20121130T185331,583.01,200,200,583.26,100,100
20121130T185332,583.01,100,100,583.25,100,100
20121130T185333,582.99,200,200,583.22,100,100
20121130T185334,583.03,100,100,583.24,1000,1000
20121130T185336,583.03,100,100,583.23,100,100
20121130T185336,583.03,100,100,583.1,500,500
20121130T185337,583.03,200,200,583.1,500,500
20121130T185339,583.01,100,100,583.1,500,500
20121130T185340,583.01,100,100,583.1,400,400
20121130T185343,583.02,100,100,583.24,100,100
20121130T185344,583.03,100,100,583.24,100,100
20121130T185346,583.03,500,500,583.16,300,300
20121130T185347,583.05,500,500,583.24,100,100
20121130T185348,583.26,200,200,583.29,100,100
20121130T185348,583.2,500,500,583.35,300,300
20121130T185349,583.17,100,100,583.24,200,200
20121130T185352,583.1,200,200,583.23,100,100
20121130T185354,583.13,100,100,583.36,100,100
20121130T185355,583.14,100,100,583.35,100,100
20121130T185356,583.12,100,100,583.34,100,100
20121130T185357,583.14,200,200,583.3,100,100
20121130T185359,583.14,100,100,583.3,100,100
20121130T185401,583.15,100,100,583.3,100,100
20121130T185404,583.15,200,200,583.3,100,100
20121130T185405,583.15,200,200,583.19,100,100
20121130T185406,583.19,100,100,583.33,1000,1000
20121130T185407,583.23,100,100,583.35,100,100
20121130T185409,583.23,200,200,583.34,100,100
20121130T185410,583.23,200,200,583.32,100,100
20121130T185413,583.1,500,500,583.23,200,200
20121130T185417,583.05,400,400,583.22,100,100
20121130T185418,583.06,100,100,583.23,100,100
20121130T185420,583.06,100,100,583.22,100,100
20121130T185421,583.21,100,100,583.28,100,100
20121130T185421,583.21,200,200,583.32,100,100
20121130T185423,583.23,100,100,583.38,100,100
20121130T185424,583.3,100,100,583.4,100,100
20121130T185427,583.31,200,200,583.44,100,100
20121130T185428,583.32,100,100,583.44,100,100
20121130T185429,583.32,100,100,583.41,200,200
20121130T185430,583.22,100,100,583.41,100,100
20121130T185432,583.22,100,100,583.41,200,200
20121130T185434,583.22,100,100,583.39,200,200
20121130T185439,583.24,100,100,583.39,200,200
20121130T185444,583.25,100,100,583.39,200,200
20121130T185449,583.24,200,200,583.38,200,200
20121130T185450,583.24,100,100,583.38,100,100
20121130T185451,583.22,100,100,583.38,200,200
20121130T185452,583.24,1100,1100,583.38,200,200
20121130T185453,583.34,200,200,583.44,100,100
20121130T185456,583.34,200,200,583.45,200,200
20121130T185457,583.34,200,200,583.5,1700,1700
20121130T185458,583.37,100,100,583.5,200,200
20121130T185458,583.29,100,100,583.49,100,100
20121130T185459,583.14,200,200,583.45,200,200
20121130T185500,583.14,200,200,583.41,200,200
20121130T185501,583.14,200,200,583.42,100,100
20121130T185502,583.14,200,200,583.32,100,100
20121130T185504,583.15,100,100,583.2,200,200
20121130T185506,583.15,100,100,583.32,100,100
20121130T185509,583.19,100,100,583.32,100,100
20121130T185511,583.2,100,100,583.32,100,100
20121130T185515,583.24,200,200,583.32,100,100
20121130T185518,583.24,200,200,583.45,300,300
20121130T185524,583.24,200,200,583.45,500,500
20121130T185526,583.25,200,200,583.43,100,100
20121130T185530,583.25,200,200,583.41,100,100
20121130T185535,583.25,200,200,583.43,100,100
20121130T185537,583.26,100,100,583.4,200,200
20121130T185538,583.28,100,100,583.47,200,200
20121130T185538,583.34,400,400,583.5,800,800
20121130T185539,583.36,100,100,583.5,800,800
20121130T185541,583.43,100,100,583.5,800,800
20121130T185542,583.3,200,200,583.48,200,200
20121130T185544,583.3,100,100,583.48,200,200
20121130T185547,583.35,100,100,583.48,200,200
20121130T185552,583.26,100,100,583.48,200,200
20121130T185553,583.26,100,100,583.37,100,100
20121130T185554,583.3,100,100,583.48,200,200
20121130T185555,583.3,100,100,583.44,100,100
20121130T185556,583.3,100,100,583.37,100,100
20121130T185601,583.3,500,500,583.37,100,100
20121130T185605,583.27,100,100,583.37,200,200
20121130T185605,583.22,100,100,583.37,200,200
20121130T185606,583.17,100,100,583.37,200,200
20121130T185611,583.17,100,100,583.37,100,100
20121130T185613,583.17,100,100,583.28,100,100
20121130T185614,583.11,500,500,583.32,100,100
20121130T185615,583.12,100,100,583.33,200,200
20121130T185615,583.2,200,200,583.33,200,200
20121130T185616,583.2,200,200,583.33,300,300
20121130T185618,583.12,100,100,583.24,100,100
20121130T185619,583.12,100,100,583.24,200,200
20121130T185620,583.08,100,100,583.24,200,200
20121130T185622,583.,1500,1500,583.15,300,300
20121130T185622,582.96,600,600,583.,2700,2700
20121130T185623,582.9,400,400,583.,2700,2700
20121130T185624,582.8,500,500,582.99,100,100
20121130T185625,582.83,300,300,583.,2700,2700
20121130T185626,582.9,100,100,583.,2400,2400
20121130T185626,582.91,100,100,583.2,100,100
20121130T185627,582.92,100,100,583.29,100,100
20121130T185628,582.93,100,100,583.27,200,200
20121130T185630,582.94,100,100,583.2,200,200
20121130T185632,582.94,100,100,583.2,300,300
20121130T185634,583.,100,100,583.2,300,300
20121130T185635,583.,200,200,583.2,300,300
20121130T185637,582.93,100,100,583.2,300,300
20121130T185639,582.99,400,400,583.2,300,300
20121130T185641,582.99,400,400,583.13,300,300
20121130T185643,582.96,500,500,583.13,300,300
20121130T185644,583.,100,100,583.13,300,300
20121130T185646,582.91,1000,1000,583.,100,100
20121130T185646,582.93,100,100,583.,100,100
20121130T185647,582.9,100,100,583.1,200,200
20121130T185648,582.86,100,100,583.04,200,200
20121130T185649,582.86,100,100,582.95,200,200
20121130T185651,582.86,100,100,583.02,100,100
20121130T185653,582.86,100,100,583.02,200,200
20121130T185656,582.86,100,100,583.,100,100
20121130T185656,582.88,100,100,583.,100,100
20121130T185656,582.89,100,100,583.,100,100
20121130T185657,582.92,500,500,583.13,100,100
20121130T185658,582.91,100,100,583.12,100,100
20121130T185659,582.93,100,100,583.12,100,100
20121130T185708,582.93,100,100,583.1,100,100
20121130T185709,582.93,100,100,583.09,100,100
20121130T185714,582.94,100,100,583.09,100,100
20121130T185715,582.97,100,100,583.09,200,200
20121130T185717,583.,500,500,583.09,200,200
20121130T185718,582.86,100,100,582.97,200,200
20121130T185720,582.85,200,200,582.96,100,100
20121130T185723,582.85,200,200,583.06,100,100
20121130T185724,582.85,100,100,583.06,100,100
20121130T185726,582.84,1000,1000,583.07,100,100
20121130T185727,582.84,100,100,583.05,100,100
20121130T185728,582.84,100,100,583.06,100,100
20121130T185729,582.84,100,100,583.07,100,100
20121130T185730,582.85,100,100,583.07,100,100
20121130T185733,582.85,100,100,583.,600,600
20121130T185738,582.85,100,100,582.98,100,100
20121130T185739,582.85,100,100,582.92,100,100
20121130T185740,582.9,100,100,583.04,100,100
20121130T185741,582.9,100,100,583.09,100,100
20121130T185743,582.9,100,100,583.,100,100
20121130T185749,582.9,200,200,583.09,100,100
20121130T185750,582.96,200,200,583.09,100,100
20121130T185753,583.,100,100,583.09,300,300
20121130T185756,583.01,100,100,583.15,1500,1500
20121130T185757,583.02,100,100,583.15,1500,1500
20121130T185758,583.02,200,200,583.15,1500,1500
20121130T185801,583.02,200,200,583.17,100,100
20121130T185802,583.09,100,100,583.17,100,100
20121130T185804,583.02,200,200,583.1,100,100
20121130T185809,583.1,200,200,583.24,100,100
20121130T185809,583.1,200,200,583.21,100,100
20121130T185810,583.15,2700,2700,583.28,100,100
20121130T185810,583.15,2700,2700,583.25,100,100
20121130T185811,583.16,100,100,583.25,100,100
20121130T185813,583.16,100,100,583.25,200,200
20121130T185818,583.17,100,100,583.24,100,100
20121130T185819,583.17,200,200,583.23,100,100
20121130T185820,583.17,100,100,583.25,100,100
20121130T185821,583.17,100,100,583.31,300,300
20121130T185822,583.17,100,100,583.28,800,800
20121130T185824,583.07,100,100,583.29,100,100
20121130T185826,583.18,100,100,583.3,100,100
20121130T185827,583.19,100,100,583.29,100,100
20121130T185828,583.2,100,100,583.3,100,100
20121130T185829,583.19,100,100,583.3,200,200
20121130T185830,583.2,100,100,583.3,200,200
20121130T185834,583.2,100,100,583.4,100,100
20121130T185835,583.21,100,100,583.4,100,100
20121130T185837,583.22,100,100,583.39,100,100
20121130T185842,583.23,100,100,583.39,100,100
20121130T185844,583.24,200,200,583.39,100,100
20121130T185846,583.27,100,100,583.37,100,100
20121130T185848,583.28,100,100,583.39,100,100
20121130T185848,583.26,100,100,583.36,100,100
20121130T185849,583.27,100,100,583.37,200,200
20121130T185853,583.27,100,100,583.37,100,100
20121130T185855,583.27,200,200,583.37,100,100
20121130T185857,583.23,100,100,583.4,100,100
20121130T185859,583.23,100,100,583.37,200,200
20121130T185902,583.21,100,100,583.3,100,100
20121130T185908,583.07,300,300,583.3,100,100
20121130T185911,583.07,100,100,583.3,100,100
20121130T185914,583.12,500,500,583.3,100,100
20121130T185915,583.08,100,100,583.3,100,100
20121130T185917,583.1,100,100,583.37,100,100
20121130T185918,583.14,200,200,583.35,100,100
20121130T185920,583.11,300,300,583.35,100,100
20121130T185921,583.07,200,200,583.35,100,100
20121130T185922,583.16,100,100,583.34,100,100
20121130T185924,583.16,200,200,583.34,100,100
20121130T185925,583.16,200,200,583.33,100,100
20121130T185928,583.16,200,200,583.32,100,100
20121130T185932,583.16,100,100,583.32,100,100
20121130T185934,583.22,100,100,583.32,100,100
20121130T185936,583.23,100,100,583.33,100,100
20121130T185942,583.23,200,200,583.33,100,100
20121130T185947,583.24,100,100,583.33,100,100
20121130T185948,583.24,100,100,583.35,300,300
20121130T185953,583.36,100,100,583.5,900,900
20121130T185954,583.5,600,600,583.53,100,100
20121130T185954,583.5,600,600,583.56,400,400
20121130T185954,583.5,600,600,583.56,300,300
20121130T185954,583.5,200,200,583.66,100,100
20121130T185954,583.37,100,100,583.38,100,100
20121130T185955,583.36,100,100,583.6,100,100
20121130T185957,583.37,100,100,583.64,100,100
20121130T185958,583.4,100,100,583.64,100,100
20121130T190001,583.43,100,100,583.67,100,100
20121130T190003,583.45,100,100,583.64,100,100
20121130T190004,583.53,100,100,583.67,100,100
20121130T190006,583.53,200,200,583.67,100,100
20121130T190007,583.55,200,200,583.67,200,200
20121130T190010,583.55,300,300,583.67,200,200
20121130T190012,583.55,200,200,583.67,200,200
20121130T190014,583.4,100,100,583.53,100,100
20121130T190016,583.36,100,100,583.47,100,100
20121130T190017,583.39,100,100,583.65,100,100
20121130T190019,583.39,200,200,583.64,100,100
20121130T190022,583.4,100,100,583.64,100,100
20121130T190024,583.51,100,100,583.74,100,100
20121130T190027,583.51,200,200,583.74,200,200
20121130T190033,583.51,200,200,583.67,500,500
20121130T190036,583.52,200,200,583.67,500,500
20121130T190038,583.52,300,300,583.62,100,100
20121130T190039,583.53,200,200,583.66,100,100
20121130T190041,583.53,300,300,583.66,100,100
20121130T190043,583.65,100,100,583.76,300,300
20121130T190047,583.65,200,200,583.76,200,200
20121130T190048,583.66,100,100,583.76,200,200
20121130T190050,583.66,200,200,583.76,100,100
20121130T190051,583.67,100,100,583.79,300,300
20121130T190052,583.71,300,300,583.9,200,200
20121130T190054,583.72,100,100,583.9,200,200
20121130T190055,583.72,200,200,583.9,200,200
20121130T190057,583.74,100,100,583.9,200,200
20121130T190058,583.74,100,100,583.98,200,200
20121130T190059,583.74,200,200,583.94,100,100
20121130T190100,583.74,200,200,583.98,200,200
20121130T190102,583.74,200,200,583.99,300,300
20121130T190104,583.75,100,100,583.88,900,900
20121130T190106,583.75,100,100,583.88,800,800
20121130T190108,583.75,200,200,583.9,100,100
20121130T190110,583.76,100,100,583.97,200,200
20121130T190112,583.77,500,500,583.93,100,100
20121130T190113,583.78,400,400,583.92,200,200
20121130T190114,583.91,100,100,584.,600,600
20121130T190115,583.92,300,300,583.98,400,400
20121130T190117,583.76,100,100,583.99,200,200
20121130T190118,583.76,200,200,583.99,200,200
20121130T190120,583.77,100,100,584.,700,700
20121130T190123,583.85,100,100,583.97,200,200
20121130T190125,583.86,100,100,583.97,200,200
20121130T190126,583.86,100,100,584.,700,700
20121130T190128,583.86,200,200,584.,800,800
20121130T190130,583.9,100,100,583.99,300,300
20121130T190132,583.92,100,100,583.99,300,300
20121130T190133,583.8,100,100,583.98,200,200
20121130T190135,583.81,500,500,583.96,100,100
20121130T190136,583.83,100,100,583.95,700,700
20121130T190136,583.81,400,400,583.94,200,200
20121130T190136,583.76,100,100,583.94,200,200
20121130T190137,583.75,200,200,583.94,200,200
20121130T190139,583.75,200,200,583.94,100,100
20121130T190140,583.76,100,100,583.94,100,100
20121130T190142,583.77,100,100,583.91,100,100
20121130T190145,583.75,200,200,583.91,200,200
20121130T190150,583.76,100,100,583.91,200,200
20121130T190152,583.78,1600,1600,583.91,200,200
20121130T190153,583.78,1600,1600,583.91,100,100
20121130T190155,583.79,300,300,583.91,100,100
20121130T190156,583.8,700,700,583.92,100,100
20121130T190158,583.8,700,700,583.93,500,500
20121130T190159,583.8,900,900,583.93,500,500
20121130T190201,583.8,200,200,583.96,200,200
20121130T190202,583.8,300,300,583.96,200,200
20121130T190205,583.81,600,600,583.95,100,100
20121130T190207,583.88,200,200,583.99,100,100
20121130T190208,583.84,300,300,583.94,500,500
20121130T190209,583.97,100,100,584.,400,400
20121130T190211,583.97,100,100,584.,600,600
20121130T190212,583.98,200,200,584.,400,400
20121130T190216,583.93,100,100,583.99,100,100
20121130T190218,583.93,100,100,584.,200,200
20121130T190222,583.93,100,100,583.99,100,100
20121130T190223,583.93,200,200,583.99,100,100
20121130T190225,583.93,200,200,583.98,100,100
20121130T190225,583.93,100,100,583.97,100,100
20121130T190226,583.93,100,100,583.98,100,100
20121130T190227,583.92,100,100,583.98,100,100
20121130T190233,583.92,100,100,583.95,100,100
20121130T190235,583.91,100,100,583.95,100,100
20121130T190236,583.93,100,100,583.97,100,100
20121130T190238,583.91,100,100,583.98,100,100
20121130T190241,583.83,100,100,583.97,200,200
20121130T190243,583.83,100,100,583.96,100,100
20121130T190245,583.82,400,400,583.96,100,100
20121130T190250,583.8,200,200,583.96,200,200
20121130T190251,583.8,200,200,583.94,200,200
20121130T190253,583.81,100,100,583.93,100,100
20121130T190255,583.81,100,100,583.91,100,100
20121130T190256,583.82,100,100,583.91,100,100
20121130T190257,583.82,100,100,583.92,100,100
20121130T190258,583.82,200,200,583.96,100,100
20121130T190258,583.82,200,200,583.97,200,200
20121130T190259,583.97,1000,1000,584.14,500,500
20121130T190300,583.96,400,400,584.12,200,200
20121130T190301,584.04,100,100,584.18,1900,1900
20121130T190303,584.03,100,100,584.18,1800,1800
20121130T190305,584.04,100,100,584.18,1800,1800
20121130T190307,584.04,200,200,584.18,1800,1800
20121130T190310,584.06,100,100,584.23,100,100
20121130T190311,584.06,300,300,584.15,100,100
20121130T190312,584.18,200,200,584.23,100,100
20121130T190312,584.18,500,500,584.23,100,100
20121130T190314,584.15,100,100,584.23,300,300
20121130T190315,584.09,200,200,584.23,300,300
20121130T190316,584.12,200,200,584.26,100,100
20121130T190318,584.12,200,200,584.21,200,200
20121130T190320,584.12,200,200,584.21,100,100
20121130T190323,584.14,300,300,584.3,200,200
20121130T190324,584.23,200,200,584.3,200,200
20121130T190327,584.24,200,200,584.3,200,200
20121130T190330,584.24,400,400,584.3,200,200
20121130T190331,584.25,200,200,584.35,500,500
20121130T190332,584.26,200,200,584.34,100,100
20121130T190333,584.26,200,200,584.33,100,100
20121130T190334,584.26,200,200,584.35,500,500
20121130T190336,584.27,200,200,584.35,300,300
20121130T190338,584.29,200,200,584.35,200,200
20121130T190339,584.29,300,300,584.39,100,100
20121130T190341,584.31,300,300,584.39,100,100
20121130T190344,584.31,100,100,584.39,100,100
20121130T190344,584.24,400,400,584.39,100,100
20121130T190345,584.24,300,300,584.36,100,100
20121130T190345,584.09,100,100,584.25,100,100
20121130T190347,583.97,100,100,584.22,100,100
20121130T190348,584.,100,100,584.21,100,100
20121130T190350,583.94,400,400,584.06,200,200
20121130T190352,583.94,500,500,584.06,200,200
20121130T190353,583.97,100,100,584.06,200,200
20121130T190355,583.97,200,200,584.21,100,100
20121130T190356,583.97,200,200,584.21,200,200
20121130T190357,583.97,100,100,584.19,100,100
20121130T190358,584.02,300,300,584.2,300,300
20121130T190400,584.12,200,200,584.28,100,100
20121130T190409,584.12,100,100,584.29,200,200
20121130T190410,584.13,200,200,584.29,200,200
20121130T190412,584.13,400,400,584.29,200,200
20121130T190413,584.21,300,300,584.29,200,200
20121130T190416,584.14,100,100,584.29,200,200
20121130T190419,584.14,200,200,584.29,200,200
20121130T190421,584.15,100,100,584.29,200,200
20121130T190424,584.15,100,100,584.26,100,100
20121130T190427,584.15,100,100,584.24,100,100
20121130T190428,584.13,100,100,584.23,100,100
20121130T190430,583.94,200,200,584.16,100,100
20121130T190432,583.93,100,100,584.05,100,100
20121130T190433,583.84,100,100,584.1,100,100
20121130T190434,583.83,100,100,584.09,100,100
20121130T190435,583.83,100,100,584.08,200,200
20121130T190436,583.87,100,100,584.06,100,100
20121130T190437,583.87,100,100,584.1,100,100
20121130T190440,583.87,100,100,584.09,100,100
20121130T190451,583.93,100,100,584.08,100,100
20121130T190501,583.94,100,100,584.08,100,100
20121130T190511,583.94,100,100,584.,1700,1700
20121130T190512,583.94,100,100,584.07,200,200
20121130T190516,583.91,100,100,584.07,200,200
20121130T190522,584.07,100,100,584.15,100,100
20121130T190526,584.07,100,100,584.12,200,200
20121130T190535,583.93,100,100,584.07,200,200
20121130T190536,583.82,100,100,584.07,200,200
20121130T190539,583.83,100,100,584.07,200,200
20121130T190542,583.83,200,200,584.07,200,200
20121130T190544,583.84,500,500,584.07,200,200
20121130T190547,583.84,500,500,584.03,200,200
20121130T190548,583.84,500,500,584.03,100,100
20121130T190549,583.84,500,500,584.03,200,200
20121130T190550,583.84,500,500,584.02,100,100
20121130T190553,583.84,1000,1000,584.03,100,100
20121130T190555,583.84,1500,1500,584.03,100,100
20121130T190556,583.84,500,500,583.92,700,700
20121130T190601,583.84,200,200,583.92,700,700
20121130T190602,583.84,200,200,583.92,200,200
20121130T190603,583.84,200,200,584.,100,100
20121130T190607,583.84,100,100,584.06,200,200
20121130T190609,583.84,100,100,584.05,200,200
20121130T190611,583.84,300,300,584.07,300,300
20121130T190612,583.87,100,100,584.13,100,100
20121130T190613,583.87,100,100,584.11,100,100
20121130T190614,583.93,300,300,584.2,300,300
20121130T190615,583.93,100,100,584.2,300,300
20121130T190618,584.01,100,100,584.2,300,300
20121130T190624,584.01,100,100,584.2,100,100
20121130T190626,583.99,100,100,584.24,100,100
20121130T190627,583.99,100,100,584.18,200,200
20121130T190631,583.99,100,100,584.18,300,300
20121130T190632,583.99,100,100,584.15,100,100
20121130T190634,583.93,100,100,584.15,200,200
20121130T190644,583.97,100,100,584.12,200,200
20121130T190647,583.93,100,100,584.12,100,100
20121130T190649,583.93,100,100,584.01,100,100
20121130T190653,583.91,100,100,584.01,100,100
20121130T190655,583.91,100,100,584.12,100,100
20121130T190702,583.91,100,100,584.,100,100
20121130T190709,583.91,200,200,584.,100,100
20121130T190710,583.91,200,200,584.,200,200
20121130T190712,583.84,300,300,583.86,100,100
20121130T190712,583.82,100,100,583.86,100,100
20121130T190713,583.71,100,100,583.85,100,100
20121130T190714,583.71,100,100,583.84,100,100
20121130T190717,583.71,100,100,583.84,200,200
20121130T190722,583.71,100,100,583.84,300,300
20121130T190727,583.71,300,300,583.84,100,100
20121130T190729,583.71,100,100,583.84,100,100
20121130T190731,583.72,500,500,583.84,100,100
20121130T190733,583.76,100,100,583.98,300,300
